index,start_time,end_time,text,sentiment_score,cumulative_sentiment
196,00:22:56,00:22:57.620000,There you go.,0.0,0.5
197,00:22:59.170000,00:23:02.500000,"Where'd she go? Bring her back.
Play back the entire message.",0.0,0.5
198,00:23:02.590000,00:23:03.590000,"""What message""?",0.0,0.5
199,00:23:04.710000,00:23:06.031000,The one you've just been playing.,0.0,0.5
200,00:23:06.090000,00:23:08.260000,"The one you're carrying
inside your rusty innards.",0.0,0.5
201,00:23:08.340000,00:23:10.680000,Luke! Luke!,0.0,0.5
202,00:23:10.760000,00:23:13.010000,"I'll be right there, Aunt Beru.",0.0,0.5
203,00:23:13.100000,00:23:16.230000,"I'm sorry, sir, but he appears to have
picked up a slight flutter.",0.0,0.5
204,00:23:16.310000,00:23:19.770000,"Here. See what you can do with him.
I'll be right back.",0.0,0.5
205,00:23:22.440000,00:23:25.280000,"Just you reconsider
playing that message for him.",0.0,0.5
206,00:23:26.400000,00:23:28.240000,"No, I don't think he likes you at all.",0.0,0.5
207,00:23:28.860000,00:23:31.280000,"No, I don't like you either.",0.0,0.5
208,00:23:40,00:23:41.908000,"I think that R2 unit
might have been stolen.",0.0,0.5
209,00:23:41.920000,00:23:43.840000,What makes you think that?,0.0,0.5
210,00:23:43.920000,00:23:46.880000,"I stumbled across a recording
while I was cleaning him.",0.0,0.5
211,00:23:46.960000,00:23:49.470000,"He says he belongs to someone
called Obi-Wan Kenobi.",0.0,0.5
212,00:23:52.260000,00:23:55.350000,"I thought he might have meant old Ben.
Do you know what he's talking about?",0.0,0.5
213,00:23:57.430000,00:23:59.640000,I wonder if he's related to Ben.,0.0,0.5
214,00:23:59.730000,00:24:01.520000,That wizard's just a crazy old man.,0.0,0.5
215,00:24:03.060000,00:24:06.530000,"Tomorrow, take that R2 unit to Anchorhead
and have its memory erased.",0.0,0.5
216,00:24:06.610000,00:24:08.690000,"That'll be the end of it.
It belongs to us now.",0.0,0.5
217,00:24:10.400000,00:24:13.070000,"But what if this Obi-Wan
comes looking for him?",0.0,0.5
218,00:24:13.160000,00:24:14.280000,He won't.,0.0,0.5
219,00:24:15.620000,00:24:19.250000,"I don't think he exists anymore.
He died about the same time as your father.",0.0,0.5
220,00:24:19.330000,00:24:22.460000,"- He knew my father?
- I told you to forget it.",0.0,0.5
221,00:24:23.580000,00:24:26.590000,"Your only concern is to prepare
those new droids for tomorrow.",0.0,0.5
222,00:24:27.250000,00:24:30.630000,"In the morning, I want them on the south
ridge, working on those condensers.",0.0,0.5
223,00:24:31.300000,00:24:32.800000,"Yes, sir.",0.0,0.5
224,00:24:33.930000,00:24:36.640000,"I think those new droids
are gonna work out fine.",0.0,0.5
225,00:24:36.720000,00:24:40.100000,"In fact, I was also thinking
about our agreement...",0.0,0.5
226,00:24:40.180000,00:24:41.980000,about me staying on another season.,0.0,0.5
227,00:24:44.350000,00:24:47.690000,"If these new droids work out,
I want to apply to the academy this year.",0.0,0.5
228,00:24:48.610000,00:24:50.530000,"You mean the next semester
before the harvest?",0.0,0.5
229,00:24:50.610000,00:24:52.450000,Sure. There's more than enough droids.,0.0,0.5
230,00:24:52.530000,00:24:54.570000,Harvest is when I need you the most.,0.0,0.5
231,00:24:54.660000,00:24:56.700000,It's only one season more.,0.0,0.5
232,00:24:56.780000,00:24:59.950000,"This year we'll make enough
on the harvest to hire more hands...",0.0,0.5
233,00:25:00.040000,00:25:02.330000,"and then you can go
to the academy next year.",0.0,0.5
234,00:25:03.250000,00:25:05.290000,"You must understand I need you here, Luke.",0.0,0.5
235,00:25:05.380000,00:25:08.300000,"- But it's a whole 'nother year.
- It's only one more season.",0.0,0.5
236,00:25:08.380000,00:25:10.460000,"That's what you said
when Biggs and Tank left.",0.0,0.5
237,00:25:10.550000,00:25:13.050000,"- Where are you going?
- Looks like I'm going nowhere.",0.0,0.5
238,00:25:13.130000,00:25:14.930000,I have to go finish cleaning those droids.,0.0,0.5
239,00:25:15.010000,00:25:18.390000,"Owen, he can't stay here forever.
Most of his friends have gone.",0.0,0.5
240,00:25:18.470000,00:25:20.520000,It means so much to him.,0.0,0.5
241,00:25:21.180000,00:25:23.600000,"I'll make it up to him next year.
I promise.",0.0,0.5
242,00:25:25.310000,00:25:29.230000,"Luke's just not a farmer, Owen.
He has too much of his father in him.",0.0,0.5
243,00:25:30.030000,00:25:31.530000,That's what I'm afraid of.,0.0,0.5
244,00:26:20.700000,00:26:23.870000,"- What are you doing hiding back there?
- It wasn't my fault, sir.",0.0,0.5
245,00:26:23.950000,00:26:25.750000,Please don't deactivate me.,0.0,0.5
246,00:26:25.830000,00:26:28.500000,"I told him not to go,
but he's faulty, malfunctioning.",0.0,0.5
247,00:26:28.580000,00:26:31.800000,"- Kept babbling on about his mission.
- Oh, no.",0.0,0.5
248,00:26:40.300000,00:26:42.680000,That R2 unit has always been a problem.,0.0,0.5
249,00:26:42.760000,00:26:45.390000,"These astro droids
are getting quite out of hand.",0.0,0.5
250,00:26:45.480000,00:26:47.730000,"Even I can't understand
their logic at times.",0.0,0.5
251,00:26:47.810000,00:26:50.520000,"How could I be so stupid?
He's nowhere in sight.",0.0,0.5
252,00:26:50.610000,00:26:51.610000,Blast it!,0.0,0.5
253,00:26:51.650000,00:26:54.280000,"Pardon me, sir, but
couldn't we go after him?",0.0,0.5
254,00:26:54.360000,00:26:57.570000,"It's too dangerous with the Sandpeople
around. We'll have to wait till morning.",0.0,0.5
255,00:26:57.650000,00:26:59.660000,"Luke, I'm shutting the power down.",0.0,0.5
256,00:26:59.740000,00:27:01.700000,I'll be there in a few minutes.,0.0,0.5
257,00:27:02.370000,00:27:03.870000,"Boy, am I gonna get it.",0.0,0.5
258,00:27:05,00:27:06.960000,"That little droid's gonna cause me
a lot of trouble.",0.0,0.5
259,00:27:07.040000,00:27:09,"He excels at that, sir.",0.0,0.5
260,00:27:10.130000,00:27:11.630000,Come on.,0.0,0.5
261,00:27:31.690000,00:27:33.610000,Have you seen Luke this morning?,0.0,0.5
262,00:27:33.690000,00:27:37.110000,"He said he had things to do before
he started today, so he left early.",0.0,0.5
263,00:27:37.190000,00:27:40.280000,"- Did he take those new droids with him?
- I think so.",0.0,0.5
264,00:27:40.950000,00:27:43.780000,"He better have those units in
the south range repaired by midday...",0.0,0.5
265,00:27:43.870000,00:27:45.540000,or there'll be hell to pay.,0.0,0.5
266,00:27:46.540000,00:27:49.120000,"There's a droid on the scanner.
Dead ahead.",0.0,0.5
267,00:27:49.210000,00:27:52.210000,"It might be our little R2 unit.
Hit the accelerator.",0.0,0.5
268,00:28:14.650000,00:28:16.690000,Where do you think you're going?,0.0,0.5
269,00:28:17.610000,00:28:19.530000,Master Luke is your rightful owner now.,0.0,0.5
270,00:28:19.610000,00:28:22.610000,"We'll have no more
of this Obi-Wan Kenobi gibberish.",0.0,0.5
271,00:28:23.780000,00:28:25.450000,Don't talk to me of your mission either.,0.0,0.5
272,00:28:25.530000,00:28:28.660000,"You're fortunate he doesn't blast you
into a million pieces right here.",0.0,0.5
273,00:28:28.750000,00:28:30.790000,"No. It's all right,
but I think we'd better go.",0.0,0.5
274,00:28:32.250000,00:28:33.420000,What's wrong with him now?,0.0,0.5
275,00:28:34.290000,00:28:36.610000,"There are several creatures
approaching from the southeast.",0.0,0.5
276,00:28:37.210000,00:28:39.260000,Sandpeople. Or worse.,0.0,0.5
277,00:28:41.260000,00:28:42.840000,Come on. Let's go have a look.,0.0,0.5
278,00:28:42.930000,00:28:43.930000,Come on.,0.0,0.5
279,00:28:46.640000,00:28:50.390000,"Well, there are two Banthas down there,
but I don't see any...",0.0,0.5
280,00:28:50.480000,00:28:52.270000,Wait a second.,0.0,0.5
281,00:28:52.350000,00:28:55.230000,"They're Sandpeople, all right.
I can see one of them now.",0.0,0.5
282,00:30:09.850000,00:30:11.060000,Hello there.,0.0,0.5
283,00:30:13.430000,00:30:16.730000,"Come here, my little friend.
Don't be afraid.",0.0,0.5
