index,start_time,end_time,text,sentiment_score,cumulative_sentiment
147,00:09:48.734000,00:09:49.693000,Ha ha!,0.2,-2.3999999999999995
148,00:09:49.777000,00:09:51.362000,Ah ha ha ha!,0.0,-2.3999999999999995
149,00:09:51.445000,00:09:55.199000,"<i>Master, bargonay
tua knight?</i>",0.0,-2.3999999999999995
150,00:09:55.324000,00:09:58.035000,He's no Jedi.,0.0,-2.3999999999999995
151,00:09:59.703000,00:10:03.541000,"[Speaking Huttese]
There will be no bargain.",0.0,-2.3999999999999995
152,00:10:03.666000,00:10:05.876000,We're doomed.,0.0,-2.3999999999999995
153,00:10:06.001000,00:10:12.967000,"[Speaking Huttese]
I will not give up my favorite decoration.",0.0,-2.3999999999999995
154,00:10:14.468000,00:10:17.930000,I like Captain Solo where he is.,0.0,-2.3999999999999995
155,00:10:19.598000,00:10:21.725000,"R2, look...
Captain Solo.",0.0,-2.3999999999999995
156,00:10:21.809000,00:10:24.770000,"And he's still
frozen in carbonite.",0.0,-2.3999999999999995
157,00:10:24.854000,00:10:25.938000,<i>[Whistle]</i>,0.0,-2.3999999999999995
158,00:10:26.063000,00:10:27.398000,Ah ha ha!,0.0,-2.3999999999999995
159,00:10:27.523000,00:10:30.901000,"- Ha ha ha!
- Ha ha ha!",0.0,-2.3999999999999995
160,00:10:36.824000,00:10:39.743000,"What could possibly
have come over Master Luke?",0.0,-2.3999999999999995
161,00:10:39.827000,00:10:41.745000,Was it something I did?,0.0,-2.3999999999999995
162,00:10:41.829000,00:10:44.915000,"He never expressed
any unhappiness with my work.",0.0,-2.3999999999999995
163,00:10:44.999000,00:10:47.751000,Ohh! How horrid!,0.0,-2.3999999999999995
164,00:10:47.835000,00:10:49.253000,Ohh!,0.0,-2.3999999999999995
165,00:10:49.336000,00:10:50.754000,Grr!,-0.7,-3.0999999999999996
166,00:10:50.838000,00:10:52.256000,Grr!,-0.7,-3.8
167,00:10:52.339000,00:10:54.758000,<i>[Whistle Whistle]</i>,0.0,-3.8
168,00:11:05.311000,00:11:07.229000,Ah ah ah!,0.0,-3.8
169,00:11:07.313000,00:11:09.732000,Ah ah ha!,0.0,-3.8
170,00:11:09.815000,00:11:11.692000,Aaah!,0.0,-3.8
171,00:11:15.321000,00:11:18.449000,"Ah, good.
New acquisitions.",0.0,-3.8
172,00:11:18.574000,00:11:20.492000,"You are
a protocol droid...",0.0,-3.8
173,00:11:20.618000,00:11:21.619000,are you not?,0.0,-3.8
174,00:11:21.744000,00:11:23.412000,I am C-3PO...,0.0,-3.8
175,00:11:23.495000,00:11:25.998000,"Yes or no
will do.",0.0,-3.8
176,00:11:26.123000,00:11:27.166000,"Oh. Well, yes.",0.0,-3.8
177,00:11:27.291000,00:11:29.793000,"How many languages
do you speak?",0.0,-3.8
178,00:11:29.919000,00:11:31.212000,I am fluent...,0.0,-3.8
179,00:11:31.337000,00:11:34.507000,"in over six million forms
of communication and can...",0.0,-3.8
180,00:11:34.632000,00:11:36.634000,"Splendid. We have been
without an interpreter...",0.0,-3.8
181,00:11:36.759000,00:11:40.054000,"since our master got angry
with our last protocol droid...",0.0,-3.8
182,00:11:40.179000,00:11:41.680000,and disintegrated him.,0.0,-3.8
183,00:11:41.805000,00:11:43.265000,Disintegrated?,0.0,-3.8
184,00:11:43.349000,00:11:46.310000,Aah!,0.0,-3.8
185,00:11:46.393000,00:11:48.354000,Oh!,0.0,-3.8
186,00:11:48.437000,00:11:49.438000,Guard!,0.0,-3.8
187,00:11:49.522000,00:11:52.149000,"This protocol droid
might be useful.",0.0,-3.8
188,00:11:52.233000,00:11:54.443000,"Fit him with
a restraining bolt...",0.0,-3.8
189,00:11:54.527000,00:11:57.863000,"and take him back up to His Excellency's
main audience chamber.",0.0,-3.8
190,00:11:57.988000,00:12:00.074000,"R2, don't leave me!",0.0,-3.8
191,00:12:00.199000,00:12:01.867000,Oh!,0.0,-3.8
192,00:12:01.992000,00:12:04.161000,<i>[Whistle Beep Bleep]</i>,0.0,-3.8
193,00:12:04.286000,00:12:07.039000,"You're a feisty
little one...",0.0,-3.8
194,00:12:07.164000,00:12:09.500000,"but you'll soon learn
some respect.",0.0,-3.8
195,00:12:09.625000,00:12:13.128000,"I have need for you on
the master's sail barge...",0.0,-3.8
196,00:12:13.212000,00:12:16.841000,"and I think
you'll fill in nicely.",0.0,-3.8
197,00:12:18.551000,00:12:20.469000,No! No! No!,0.0,-3.8
198,00:12:20.553000,00:12:22.012000,Aaahh!,0.0,-3.8
199,00:12:22.179000,00:12:25.224000,[Singing In Huttese],0.0,-3.8
200,00:12:45.202000,00:12:48.581000,"[Speaking Huttese]
Ah! Do that again!",0.0,-3.8
201,00:12:48.706000,00:12:50.708000,[Singing In Huttese],0.0,-3.8
202,00:12:56.422000,00:12:58.716000,[Singing In Huttese],0.0,-3.8
203,00:13:07.057000,00:13:08.726000,Ho ho!,0.0,-3.8
204,00:13:48.557000,00:13:50.059000,Aah!,0.0,-3.8
205,00:13:50.142000,00:13:51.268000,Whoops! Uh-oh!,0.0,-3.8
206,00:13:51.352000,00:13:52.728000,Aah!,0.0,-3.8
207,00:13:56.524000,00:13:59.401000,"- Ha ha ha!
- Ha ha ha!",0.0,-3.8
208,00:14:01.320000,00:14:03.322000,[Creaking],0.0,-3.8
209,00:14:06.158000,00:14:08.160000,[Beast Growls],0.0,-3.8
210,00:14:08.285000,00:14:10.329000,Aaaah!,0.0,-3.8
211,00:14:13.207000,00:14:14.792000,[Squeals],0.0,-3.8
212,00:14:22.007000,00:14:23.092000,[Zap],0.0,-3.8
213,00:14:24.426000,00:14:26.178000,Ooahhh!,0.0,-3.8
214,00:14:27.471000,00:14:28.889000,Aah!,0.0,-3.8
215,00:14:29.932000,00:14:30.891000,[Speaking Huttese],0.0,-3.8
216,00:14:31.016000,00:14:32.142000,Uhh!,0.0,-3.8
217,00:14:41.944000,00:14:46.156000,"[Speaking Ubese]
I have come for the bounty on this Wookiee.",0.0,-3.8
218,00:14:46.282000,00:14:49.451000,"Oh, no. Chewbacca!",0.0,-3.8
219,00:14:49.535000,00:14:51.453000,Aarrrrr.,0.0,-3.8
220,00:14:52.204000,00:14:56.834000,"[Speaking Huttese]
At last we have the mighty Chewbacca.",0.0,-3.8
