index,start_time,end_time,text,sentiment_score,cumulative_sentiment
300,00:24:51.073000,00:24:52.740000,Prepare to open shield.,0.0,-1.2
301,00:24:58.497000,00:25:00.748000,"Sir, rebel ships are
coming into our sector.",0.0,-1.2
302,00:25:00.833000,00:25:02.917000,Good. Our first catch of the day.,0.0,-1.2
303,00:25:04.628000,00:25:06.587000,"Stand by, ion control.",0.0,-1.2
304,00:25:08.090000,00:25:09.090000,Fire.,0.0,-1.2
305,00:25:23.105000,00:25:30.945000,<i>The first transport is away.</i>,0.0,-1.2
306,00:25:36.744000,00:25:38.619000,"Feeling all right, sir?",0.0,-1.2
307,00:25:38.704000,00:25:40.455000,"Just like new, Dak. How about you?",0.0,-1.2
308,00:25:40.539000,00:25:43.624000,"Right now I feel I could take on
the whole Empire myself.",0.0,-1.2
309,00:25:43.709000,00:25:45.918000,I know what you mean.,0.0,-1.2
310,00:26:04.188000,00:26:05.354000,Echo Station Three-T-Eight.,0.0,-1.2
311,00:26:05.439000,00:26:07.190000,We've spotted imperial walkers.,0.0,-1.2
312,00:26:07.274000,00:26:09.567000,<i>Imperial walkers on the north ridge.</i>,0.0,-1.2
313,00:26:32.174000,00:26:34.509000,Echo Station Five-Seven. We're on our way.,0.0,-1.2
314,00:26:39.890000,00:26:41.933000,"All right, boys, keep tight now.",0.0,-1.2
315,00:26:42.017000,00:26:44.185000,"Luke, I have no approach vector.
I'm not set.",0.0,-1.2
316,00:26:44.269000,00:26:45.770000,"Steady, Dak.",0.0,-1.2
317,00:26:45.854000,00:26:47.730000,Attack pattern Delta. Go now.,0.0,-1.2
318,00:26:51.485000,00:26:53.194000,All right. I'm coming in.,0.0,-1.2
319,00:26:57.658000,00:26:59.826000,"Hobbie, you still with me?",0.0,-1.2
320,00:27:21.431000,00:27:23.599000,That armor's too strong for blasters.,0.0,-1.2
321,00:27:26.019000,00:27:28.229000,"Rogue Group,
use your harpoons and tow cables.",0.0,-1.2
322,00:27:28.313000,00:27:32.108000,"Go for the legs. It might be our
only chance of stopping them.",0.0,-1.2
323,00:27:32.192000,00:27:34.152000,"All right. Stand by, Dak.",0.0,-1.2
324,00:27:34.236000,00:27:37.071000,"Oh, Luke,
we've got a malfunction in fire control.",0.0,-1.2
325,00:27:37.156000,00:27:39.157000,I'll have to cut in the auxiliary.,0.0,-1.2
